Ticker,Correlated Ticker,Correlation
AXISBANK,ICICIBANK,0.8196406924090632
BAJAJ-AUTO,ICICIBANK,0.9202960361470749
BAJAJFINSV,ICICIBANK,0.4891618807668737
BAJFINANCE,ICICIBANK,-0.3025481155145743
BEL,ICICIBANK,0.908998699348819
BHARTIARTL,ICICIBANK,0.9666736260257272
BPCL,ICICIBANK,0.8376099584295195
BRITANNIA,ICICIBANK,0.8226258071369478
CIPLA,ICICIBANK,0.8752183518876937
COALINDIA,ICICIBANK,0.8088457563649177
DRREDDY,ICICIBANK,0.8110257955643366
EICHERMOT,ICICIBANK,0.8974914881812669
GRASIM,ICICIBANK,0.9559139017022833
HCLTECH,ICICIBANK,0.7440211813762342
HDFCBANK,ICICIBANK,0.617597244166058
HDFCLIFE,ICICIBANK,0.4821960725919297
HEROMOTOCO,ICICIBANK,0.8553309990762552
HINDALCO,ICICIBANK,0.8737233322851976
HINDUNILVR,ICICIBANK,0.44253921496050164
ICICIBANK,ICICIBANK,1.0
INDUSINDBK,ICICIBANK,-0.559799197729387
INFY,ICICIBANK,0.7528906352932675
ITC,ICICIBANK,0.5884755710458882
JSWSTEEL,ICICIBANK,0.9216764780528722
KOTAKBANK,ICICIBANK,0.1700052951970691
LT,ICICIBANK,0.6891925528306643
M&M,ICICIBANK,0.9354174104653991
MARUTI,ICICIBANK,0.7039146224929248
NESTLEIND,ICICIBANK,0.09532253395005537
NTPC,ICICIBANK,0.9295714640409861
ONGC,ICICIBANK,0.7886995887806134
POWERGRID,ICICIBANK,0.9260414623446445
RELIANCE,ICICIBANK,0.6118056082897688
SBILIFE,ICICIBANK,0.7937869415026826
SBIN,ICICIBANK,0.8668541885159343
SHRIRAMFIN,ICICIBANK,0.9338218475420186
SUNPHARMA,ICICIBANK,0.916250199436999
TATACONSUM,ICICIBANK,0.5366597396892323
TATAMOTORS,ICICIBANK,0.6664116727122396
TATASTEEL,ICICIBANK,0.6724812433575389
TCS,ICICIBANK,0.7815045627178948
TECHM,ICICIBANK,0.8865077769639172
TITAN,ICICIBANK,-0.03034473026233153
TRENT,ICICIBANK,0.9477485769721367
ULTRACEMCO,ICICIBANK,0.8852319712858072
WIPRO,ICICIBANK,0.8457957703603988
ADANIENT,INDUSINDBK,0.14129111498615243
ADANIPORTS,INDUSINDBK,-0.19563512343073827
APOLLOHOSP,INDUSINDBK,-0.44742545699775993
ASIANPAINT,INDUSINDBK,0.4419908719317089
AXISBANK,INDUSINDBK,-0.20532370062711805
BAJAJ-AUTO,INDUSINDBK,-0.34810910601193923
BAJAJFINSV,INDUSINDBK,-0.1549091786277135
BAJFINANCE,INDUSINDBK,0.2907515630587164
BEL,INDUSINDBK,-0.41528787938178446
BHARTIARTL,INDUSINDBK,-0.5417832803750185
BPCL,INDUSINDBK,-0.28062506754862504
BRITANNIA,INDUSINDBK,-0.28085456733565417
CIPLA,INDUSINDBK,-0.35030909717164516
COALINDIA,INDUSINDBK,-0.1913422531559499
DRREDDY,INDUSINDBK,-0.325339461585683
EICHERMOT,INDUSINDBK,-0.4551003938050433
GRASIM,INDUSINDBK,-0.4491655031726769
HCLTECH,INDUSINDBK,-0.47836839149226623
HDFCBANK,INDUSINDBK,-0.4045517614070721
HDFCLIFE,INDUSINDBK,-0.440421083755829
HEROMOTOCO,INDUSINDBK,-0.2066086988322835
HINDALCO,INDUSINDBK,-0.35530326084540503
HINDUNILVR,INDUSINDBK,-0.1392556544205748
ICICIBANK,INDUSINDBK,-0.559799197729387
INDUSINDBK,INDUSINDBK,1.0
INFY,INDUSINDBK,-0.463750061114759
ITC,INDUSINDBK,-0.35502622044654303
JSWSTEEL,INDUSINDBK,-0.4744066881687477
KOTAKBANK,INDUSINDBK,0.2048477839689136
LT,INDUSINDBK,-0.015783016492585344
M&M,INDUSINDBK,-0.5307393689866777
MARUTI,INDUSINDBK,-0.14643821745805288
NESTLEIND,INDUSINDBK,0.6375490154227769
NTPC,INDUSINDBK,-0.38342146044462516
ONGC,INDUSINDBK,-0.2242506164133955
POWERGRID,INDUSINDBK,-0.39073827845497217
RELIANCE,INDUSINDBK,0.10934094689154171
SBILIFE,INDUSINDBK,-0.3112504999110596
SBIN,INDUSINDBK,-0.3769491144028221
SHRIRAMFIN,INDUSINDBK,-0.4565203872021865
SUNPHARMA,INDUSINDBK,-0.5129218549648471
TATACONSUM,INDUSINDBK,0.189329351493006
TATAMOTORS,INDUSINDBK,-0.007669222760933368
TATASTEEL,INDUSINDBK,-0.06614583924077463
TCS,INDUSINDBK,-0.2891342206850323
TECHM,INDUSINDBK,-0.6373990352190192
TITAN,INDUSINDBK,0.5583375751479689
TRENT,INDUSINDBK,-0.5545163227986419
ULTRACEMCO,INDUSINDBK,-0.31675060276799116
WIPRO,INDUSINDBK,-0.45305274323992967
ADANIENT,INFY,0.3332415225882299
ADANIPORTS,INFY,0.604506540122393
APOLLOHOSP,INFY,0.8431843255969421
ASIANPAINT,INFY,0.1065844166263653
AXISBANK,INFY,0.5402659338539675
BAJAJ-AUTO,INFY,0.7262791198747641
BAJAJFINSV,INFY,0.594744822116824
BAJFINANCE,INFY,-0.22602982832727003
BEL,INFY,0.618484459196653
BHARTIARTL,INFY,0.7658127609616023
BPCL,INFY,0.6668439336676548
BRITANNIA,INFY,0.8089771183280836
CIPLA,INFY,0.7566707734736702
COALINDIA,INFY,0.6145824615001042
DRREDDY,INFY,0.8215543220985179
EICHERMOT,INFY,0.5775181706527508
GRASIM,INFY,0.7417125315003447
HCLTECH,INFY,0.9118857453784425
HDFCBANK,INFY,0.5376334994732904
HDFCLIFE,INFY,0.7114276057045856
HEROMOTOCO,INFY,0.6629609203127906
HINDALCO,INFY,0.5938374366347333
HINDUNILVR,INFY,0.7002113666818097
ICICIBANK,INFY,0.7528906352932675
INDUSINDBK,INFY,-0.463750061114759
INFY,INFY,1.0
ITC,INFY,0.7552828501232116
JSWSTEEL,INFY,0.6989658583587416
KOTAKBANK,INFY,0.4038199321676432
LT,INFY,0.49021832720581626
M&M,INFY,0.676932056430346
MARUTI,INFY,0.3102706725570744
NESTLEIND,INFY,0.08461285180293264
NTPC,INFY,0.75032372312401
ONGC,INFY,0.649910442055893
POWERGRID,INFY,0.6765040933525177
RELIANCE,INFY,0.4075773196736621
SBILIFE,INFY,0.8808159799598362
SBIN,INFY,0.5038172969099308
SHRIRAMFIN,INFY,0.8493512086818669
SUNPHARMA,INFY,0.8255322449634904
TATACONSUM,INFY,0.5413162279657484
TATAMOTORS,INFY,0.4704756541142739
TATASTEEL,INFY,0.2057909586641752
TCS,INFY,0.8641395931323846
TECHM,INFY,0.9206745431751979
TITAN,INFY,0.19259220092601895
TRENT,INFY,0.8236328581512684
ULTRACEMCO,INFY,0.7968390075824362
WIPRO,INFY,0.8281205428803133
ADANIENT,ITC,0.011337919074455804
ADANIPORTS,ITC,0.33437198977433563
APOLLOHOSP,ITC,0.5304592733613418
ASIANPAINT,ITC,0.460887199858151
AXISBANK,ITC,0.4640639935529281
BAJAJ-AUTO,ITC,0.5207861029942773
BAJAJFINSV,ITC,0.7051440272709427
BAJFINANCE,ITC,0.20296057763844746
BEL,ITC,0.47603245574906766
BHARTIARTL,ITC,0.6238805454772713
BPCL,ITC,0.3571697530906565
BRITANNIA,ITC,0.7859894404157872
CIPLA,ITC,0.47380408117577866
COALINDIA,ITC,0.36718372548256806
DRREDDY,ITC,0.5534795122483149
EICHERMOT,ITC,0.5447444757982116
GRASIM,ITC,0.6119813055644714
HCLTECH,ITC,0.5575282197442144
HDFCBANK,ITC,0.7168686775987181
HDFCLIFE,ITC,0.8303696707284182
HEROMOTOCO,ITC,0.42871883252801046
HINDALCO,ITC,0.5580629755925699
HINDUNILVR,ITC,0.8607102631258964
ICICIBANK,ITC,0.5884755710458882
INDUSINDBK,ITC,-0.35502622044654303
INFY,ITC,0.7552828501232116
ITC,ITC,1.0
JSWSTEEL,ITC,0.6254176072898842
KOTAKBANK,ITC,0.4942594080958231
LT,ITC,0.31221697094783374
M&M,ITC,0.5599958311604588
MARUTI,ITC,0.20560694683888317
NESTLEIND,ITC,0.06485692892706109
NTPC,ITC,0.5575550957248303
ONGC,ITC,0.38980913775107023
POWERGRID,ITC,0.45430449930233363
RELIANCE,ITC,0.08241361310631944
SBILIFE,ITC,0.7855468893636517
SBIN,ITC,0.24196533776885717
SHRIRAMFIN,ITC,0.6849811377607861
SUNPHARMA,ITC,0.5622375841286458
TATACONSUM,ITC,0.2737928211206669
TATAMOTORS,ITC,0.20347985965756896
TATASTEEL,ITC,0.046823905804474056
TCS,ITC,0.5630233007863786
TECHM,ITC,0.7562506722177941
TITAN,ITC,0.0869424317242857
TRENT,ITC,0.6705344471464657
ULTRACEMCO,ITC,0.6322360992736168
WIPRO,ITC,0.4210182032033242
ADANIENT,JSWSTEEL,0.5006417648818479
ADANIPORTS,JSWSTEEL,0.7677507799535565
APOLLOHOSP,JSWSTEEL,0.8001061772877035
ASIANPAINT,JSWSTEEL,-0.060194282784913525
AXISBANK,JSWSTEEL,0.8111168615538316
BAJAJ-AUTO,JSWSTEEL,0.8837367037077566
BAJAJFINSV,JSWSTEEL,0.5855299403464774
BAJFINANCE,JSWSTEEL,-0.15567041960741365
BEL,JSWSTEEL,0.873037130774089
BHARTIARTL,JSWSTEEL,0.9268153767578133
BPCL,JSWSTEEL,0.7737565069617379
BRITANNIA,JSWSTEEL,0.8409136154270399
CIPLA,JSWSTEEL,0.8065240068726238
COALINDIA,JSWSTEEL,0.7592022670169496
DRREDDY,JSWSTEEL,0.7131510254659621
EICHERMOT,JSWSTEEL,0.900316301932768
GRASIM,JSWSTEEL,0.9041232193034352
HCLTECH,JSWSTEEL,0.6851424902878577
HDFCBANK,JSWSTEEL,0.7194891821823641
HDFCLIFE,JSWSTEEL,0.4980231040754618
HEROMOTOCO,JSWSTEEL,0.8238983930239027
HINDALCO,JSWSTEEL,0.9378463040036683
HINDUNILVR,JSWSTEEL,0.4917832361694304
ICICIBANK,JSWSTEEL,0.9216764780528722
INDUSINDBK,JSWSTEEL,-0.4744066881687477
INFY,JSWSTEEL,0.6989658583587416
ITC,JSWSTEEL,0.6254176072898842
JSWSTEEL,JSWSTEEL,1.0
KOTAKBANK,JSWSTEEL,0.2936143521641353
LT,JSWSTEEL,0.6706960776804801
M&M,JSWSTEEL,0.9227543814143303
MARUTI,JSWSTEEL,0.6503201169860873
NESTLEIND,JSWSTEEL,0.12769311165997219
NTPC,JSWSTEEL,0.9051880838635096
ONGC,JSWSTEEL,0.6804280387466691
POWERGRID,JSWSTEEL,0.8627540506007727
RELIANCE,JSWSTEEL,0.5181131117067197
SBILIFE,JSWSTEEL,0.7417673373261207
SBIN,JSWSTEEL,0.7826611525357817
SHRIRAMFIN,JSWSTEEL,0.89498242752841
SUNPHARMA,JSWSTEEL,0.8434685238800746
TATACONSUM,JSWSTEEL,0.4517561697302532
TATAMOTORS,JSWSTEEL,0.5640402585843066
TATASTEEL,JSWSTEEL,0.6857167314277863
TCS,JSWSTEEL,0.6864311241262457
TECHM,JSWSTEEL,0.8580266287349628
TITAN,JSWSTEEL,0.02573394576500538
TRENT,JSWSTEEL,0.9222858491624649
ULTRACEMCO,JSWSTEEL,0.8773940650046235
WIPRO,JSWSTEEL,0.7645973765833091
ADANIENT,KOTAKBANK,0.1023112588081328
ADANIPORTS,KOTAKBANK,0.10002673913742773
APOLLOHOSP,KOTAKBANK,0.23473359973329858
ASIANPAINT,KOTAKBANK,0.5755714263989729
AXISBANK,KOTAKBANK,0.27550311697272756
BAJAJ-AUTO,KOTAKBANK,0.17060042012272766
BAJAJFINSV,KOTAKBANK,0.5337604721358078
BAJFINANCE,KOTAKBANK,0.37810312083994263
BEL,KOTAKBANK,0.11377316684344868
BHARTIARTL,KOTAKBANK,0.17006239007046936
BPCL,KOTAKBANK,0.028322937799118448
BRITANNIA,KOTAKBANK,0.44649284138496836
CIPLA,KOTAKBANK,0.10919266566394925
COALINDIA,KOTAKBANK,0.07325351847188093
DRREDDY,KOTAKBANK,0.19722743562434317
EICHERMOT,KOTAKBANK,0.09698918152402082
GRASIM,KOTAKBANK,0.19974341048049304
HCLTECH,KOTAKBANK,0.32415733863606755
HDFCBANK,KOTAKBANK,0.537957929156754
HDFCLIFE,KOTAKBANK,0.5018640628913108
HEROMOTOCO,KOTAKBANK,0.18506711291352507
HINDALCO,KOTAKBANK,0.22582244145820596
HINDUNILVR,KOTAKBANK,0.5757596647076644
ICICIBANK,KOTAKBANK,0.1700052951970691
INDUSINDBK,KOTAKBANK,0.2048477839689136
INFY,KOTAKBANK,0.4038199321676432
ITC,KOTAKBANK,0.4942594080958231
JSWSTEEL,KOTAKBANK,0.2936143521641353
KOTAKBANK,KOTAKBANK,1.0
LT,KOTAKBANK,0.2551748169465946
M&M,KOTAKBANK,0.1385373130971522
MARUTI,KOTAKBANK,-0.09034413130558695
NESTLEIND,KOTAKBANK,0.39787347975127885
NTPC,KOTAKBANK,0.1860220766299399
ONGC,KOTAKBANK,0.03587294175747478
POWERGRID,KOTAKBANK,0.07303820266200917
RELIANCE,KOTAKBANK,0.0743785817501743
SBILIFE,KOTAKBANK,0.3835026176643992
SBIN,KOTAKBANK,-0.09503467046905854
SHRIRAMFIN,KOTAKBANK,0.28480585839282047
SUNPHARMA,KOTAKBANK,0.1412766079576983
TATACONSUM,KOTAKBANK,0.19935437597837175
TATAMOTORS,KOTAKBANK,-0.015144515020629705
TATASTEEL,KOTAKBANK,-0.07561960819498335
TCS,KOTAKBANK,0.21434910695103682
TECHM,KOTAKBANK,0.2987843275239113
TITAN,KOTAKBANK,0.38587830982078763
TRENT,KOTAKBANK,0.20867767091947664
ULTRACEMCO,KOTAKBANK,0.38982707950665785
WIPRO,KOTAKBANK,0.22687650841566553
ADANIENT,LT,0.8111180741500107
ADANIPORTS,LT,0.8548557174619252
APOLLOHOSP,LT,0.7126291241937263
ASIANPAINT,LT,-0.14066942860089085
AXISBANK,LT,0.6532091350511126
BAJAJ-AUTO,LT,0.7462047167275202
BAJAJFINSV,LT,0.2780128763094065
BAJFINANCE,LT,-0.3256357454619304
BEL,LT,0.72918769146228
BHARTIARTL,LT,0.6553018736817962
BPCL,LT,0.7676872661451406
BRITANNIA,LT,0.5843673741076183
CIPLA,LT,0.7358372190365595
COALINDIA,LT,0.7659801748476417
DRREDDY,LT,0.6470024296779816
EICHERMOT,LT,0.6485908424445483
GRASIM,LT,0.6768049411750984
HCLTECH,LT,0.5809595749070825
HDFCBANK,LT,0.33849254714306476
HDFCLIFE,LT,0.17570240173760784
HEROMOTOCO,LT,0.7706718318139048
HINDALCO,LT,0.6743724983227684
HINDUNILVR,LT,0.14653055001397966
ICICIBANK,LT,0.6891925528306643
INDUSINDBK,LT,-0.015783016492585344
INFY,LT,0.49021832720581626
ITC,LT,0.31221697094783374
JSWSTEEL,LT,0.6706960776804801
KOTAKBANK,LT,0.2551748169465946
LT,LT,1.0
M&M,LT,0.6048544976208049
MARUTI,LT,0.6083759903681715
NESTLEIND,LT,0.4358262035310324
NTPC,LT,0.7882074264273221
ONGC,LT,0.7421453113739709
POWERGRID,LT,0.7415447663272842
RELIANCE,LT,0.7914930331269073
SBILIFE,LT,0.5641557883955507
SBIN,LT,0.7408397994804002
SHRIRAMFIN,LT,0.6379931464281874
SUNPHARMA,LT,0.6851343374541592
TATACONSUM,LT,0.7567943194356043
TATAMOTORS,LT,0.7801239713741063
TATASTEEL,LT,0.7122082531888724
TCS,LT,0.701678770486132
TECHM,LT,0.522417786555638
TITAN,LT,0.46255558869158786
TRENT,LT,0.5998171816394743
ULTRACEMCO,LT,0.7460064058207734
WIPRO,LT,0.7045118923924277
ADANIENT,M&M,0.4588021149726256
ADANIPORTS,M&M,0.8029665019931403
APOLLOHOSP,M&M,0.7586097812847473
ASIANPAINT,M&M,-0.2123990361320002
AXISBANK,M&M,0.8222750581850613
BAJAJ-AUTO,M&M,0.893160260669649
BAJAJFINSV,M&M,0.40005282206650167
BAJFINANCE,M&M,-0.25804473607269673
BEL,M&M,0.9493235102769724
BHARTIARTL,M&M,0.9521570138028597
BPCL,M&M,0.799557029990487
BRITANNIA,M&M,0.8303135134175958
CIPLA,M&M,0.8565058494729637
COALINDIA,M&M,0.815949229181412
DRREDDY,M&M,0.7567646215928812
EICHERMOT,M&M,0.9324235003404737
GRASIM,M&M,0.9449444463922394
HCLTECH,M&M,0.6100783176093911
HDFCBANK,M&M,0.6225297924983523
HDFCLIFE,M&M,0.42623943506830647
HEROMOTOCO,M&M,0.8662771642746233
HINDALCO,M&M,0.9074172994223657
HINDUNILVR,M&M,0.48834835140676897
ICICIBANK,M&M,0.9354174104653991
INDUSINDBK,M&M,-0.5307393689866777
INFY,M&M,0.676932056430346
ITC,M&M,0.5599958311604588
JSWSTEEL,M&M,0.9227543814143303
KOTAKBANK,M&M,0.1385373130971522
LT,M&M,0.6048544976208049
M&M,M&M,1.0
MARUTI,M&M,0.751929707809335
NESTLEIND,M&M,0.07430000279635415
NTPC,M&M,0.8924515293828292
ONGC,M&M,0.7624893100232497
POWERGRID,M&M,0.9263690873902295
RELIANCE,M&M,0.5666594928295268
SBILIFE,M&M,0.7320694642308023
SBIN,M&M,0.8618522260172196
SHRIRAMFIN,M&M,0.8942789390193736
SUNPHARMA,M&M,0.8411845969315689
TATACONSUM,M&M,0.47836560784585136
TATAMOTORS,M&M,0.6379888483282928
TATASTEEL,M&M,0.7356198096595415
TCS,M&M,0.6893387378065897
TECHM,M&M,0.8454748036543192
TITAN,M&M,-0.15601362065089389
TRENT,M&M,0.9293316713582459
ULTRACEMCO,M&M,0.8703641152450291
WIPRO,M&M,0.7343464326655786
ADANIENT,MARUTI,0.5767689418147347
ADANIPORTS,MARUTI,0.7835462041180131
APOLLOHOSP,MARUTI,0.5638280917303661
ASIANPAINT,MARUTI,-0.2999570220523297
AXISBANK,MARUTI,0.5965354418542924
BAJAJ-AUTO,MARUTI,0.7936297421997915
BAJAJFINSV,MARUTI,0.20155383621161638
BAJFINANCE,MARUTI,-0.30729597004434245
BEL,MARUTI,0.7707218663280345
BHARTIARTL,MARUTI,0.7261387509485162
BPCL,MARUTI,0.8054268628858747
BRITANNIA,MARUTI,0.5509233625973485
CIPLA,MARUTI,0.7411997592701325
COALINDIA,MARUTI,0.8304489266043448
DRREDDY,MARUTI,0.6645421799923553
EICHERMOT,MARUTI,0.7625024700456133
GRASIM,MARUTI,0.7583447781781976
HCLTECH,MARUTI,0.30695468607703613
HDFCBANK,MARUTI,0.14532020285216568
HDFCLIFE,MARUTI,0.07554323130119173
HEROMOTOCO,MARUTI,0.7593881467509813
HINDALCO,MARUTI,0.7083235127732217
HINDUNILVR,MARUTI,0.1432216374121779
ICICIBANK,MARUTI,0.7039146224929248
INDUSINDBK,MARUTI,-0.14643821745805288
INFY,MARUTI,0.3102706725570744
ITC,MARUTI,0.20560694683888317
JSWSTEEL,MARUTI,0.6503201169860873
KOTAKBANK,MARUTI,-0.09034413130558695
LT,MARUTI,0.6083759903681715
M&M,MARUTI,0.751929707809335
MARUTI,MARUTI,1.0
NESTLEIND,MARUTI,0.31887291840545323
NTPC,MARUTI,0.7528087675812373
ONGC,MARUTI,0.8066520787409186
POWERGRID,MARUTI,0.8155439446063877
RELIANCE,MARUTI,0.7408954948582981
SBILIFE,MARUTI,0.5525874942230846
SBIN,MARUTI,0.8411889879170803
SHRIRAMFIN,MARUTI,0.6422518521264657
SUNPHARMA,MARUTI,0.6824706043024155
TATACONSUM,MARUTI,0.6032096027837185
TATAMOTORS,MARUTI,0.8213185002073983
TATASTEEL,MARUTI,0.8757499450331294
TCS,MARUTI,0.5736627181687831
TECHM,MARUTI,0.42301642632621383
TITAN,MARUTI,0.02074864439685508
TRENT,MARUTI,0.6613796835165415
ULTRACEMCO,MARUTI,0.588169421945283
WIPRO,MARUTI,0.4784991381544625
ADANIENT,NESTLEIND,0.4847274915337341
ADANIPORTS,NESTLEIND,0.3576429156182538
APOLLOHOSP,NESTLEIND,0.16714107749755144
ASIANPAINT,NESTLEIND,0.33244226620191614
AXISBANK,NESTLEIND,0.32696593012073444
BAJAJ-AUTO,NESTLEIND,0.2961107502986452
BAJAJFINSV,NESTLEIND,0.19849974615223884
BAJFINANCE,NESTLEIND,0.026872087615123805
BEL,NESTLEIND,0.15964053054130756
BHARTIARTL,NESTLEIND,0.08306508926841097
BPCL,NESTLEIND,0.2996355089867575
BRITANNIA,NESTLEIND,0.32937487838997376
CIPLA,NESTLEIND,0.2792614731994655
COALINDIA,NESTLEIND,0.3665225076178629
DRREDDY,NESTLEIND,0.2982928119592443
EICHERMOT,NESTLEIND,0.10498553481019117
GRASIM,NESTLEIND,0.18371185219558017
HCLTECH,NESTLEIND,0.07913373418765461
HDFCBANK,NESTLEIND,-0.02109349242211097
HDFCLIFE,NESTLEIND,-0.09331140303777485
HEROMOTOCO,NESTLEIND,0.38346275173422784
HINDALCO,NESTLEIND,0.18553879736250004
HINDUNILVR,NESTLEIND,0.23218142791125568
ICICIBANK,NESTLEIND,0.09532253395005537
INDUSINDBK,NESTLEIND,0.6375490154227769
INFY,NESTLEIND,0.08461285180293264
ITC,NESTLEIND,0.06485692892706109
JSWSTEEL,NESTLEIND,0.12769311165997219
KOTAKBANK,NESTLEIND,0.39787347975127885
LT,NESTLEIND,0.4358262035310324
M&M,NESTLEIND,0.07430000279635415
MARUTI,NESTLEIND,0.31887291840545323
NESTLEIND,NESTLEIND,1.0
NTPC,NESTLEIND,0.2443359633883547
ONGC,NESTLEIND,0.32891149026740857
POWERGRID,NESTLEIND,0.23578024036295614
RELIANCE,NESTLEIND,0.5580563906860222
SBILIFE,NESTLEIND,0.2833019993513947
SBIN,NESTLEIND,0.17641230410288888
SHRIRAMFIN,NESTLEIND,0.16734818592970774
SUNPHARMA,NESTLEIND,0.13454519984091134
TATACONSUM,NESTLEIND,0.6562243232449916
TATAMOTORS,NESTLEIND,0.4676148192049431
TATASTEEL,NESTLEIND,0.3468987882837006
TCS,NESTLEIND,0.28992707260594014
TECHM,NESTLEIND,-0.05840577370627947
TITAN,NESTLEIND,0.6444060503409351
TRENT,NESTLEIND,0.08106292352596647
ULTRACEMCO,NESTLEIND,0.321907047674477
WIPRO,NESTLEIND,0.17582226730353634
ADANIENT,NTPC,0.6845525984649159
ADANIPORTS,NTPC,0.9279439862802641
APOLLOHOSP,NTPC,0.9010427147162114
ASIANPAINT,NTPC,-0.1479441898445513
AXISBANK,NTPC,0.7691170175890273
BAJAJ-AUTO,NTPC,0.956263204703824
BAJAJFINSV,NTPC,0.4597466581521745
BAJFINANCE,NTPC,-0.4001422591022671
BEL,NTPC,0.905960804004115
BHARTIARTL,NTPC,0.940136116427341
BPCL,NTPC,0.9406555136116939
BRITANNIA,NTPC,0.8453961609296242
CIPLA,NTPC,0.9223948194805667
COALINDIA,NTPC,0.9258780759497923
DRREDDY,NTPC,0.871829442714384
EICHERMOT,NTPC,0.8805307688221015
GRASIM,NTPC,0.9265100698290529
HCLTECH,NTPC,0.7586759974874352
HDFCBANK,NTPC,0.5042831391286814
HDFCLIFE,NTPC,0.4145099043260335
HEROMOTOCO,NTPC,0.9131639970389138
HINDALCO,NTPC,0.8905200223872586
HINDUNILVR,NTPC,0.41818005006724196
ICICIBANK,NTPC,0.9295714640409861
INDUSINDBK,NTPC,-0.38342146044462516
INFY,NTPC,0.75032372312401
ITC,NTPC,0.5575550957248303
JSWSTEEL,NTPC,0.9051880838635096
KOTAKBANK,NTPC,0.1860220766299399
LT,NTPC,0.7882074264273221
M&M,NTPC,0.8924515293828292
MARUTI,NTPC,0.7528087675812373
NESTLEIND,NTPC,0.2443359633883547
NTPC,NTPC,1.0
ONGC,NTPC,0.8888295558802178
POWERGRID,NTPC,0.9576338610600486
RELIANCE,NTPC,0.7384171460852934
SBILIFE,NTPC,0.8181314824274603
SBIN,NTPC,0.8836687823003666
SHRIRAMFIN,NTPC,0.9232511547733891
SUNPHARMA,NTPC,0.941432580205046
TATACONSUM,NTPC,0.7161622660905598
TATAMOTORS,NTPC,0.8045039381253933
TATASTEEL,NTPC,0.7395654728945988
TCS,NTPC,0.8454435971212919
TECHM,NTPC,0.827516843676483
TITAN,NTPC,0.164337490976858
TRENT,NTPC,0.9253231727122414
ULTRACEMCO,NTPC,0.901947340557044
WIPRO,NTPC,0.8387021536890278
ADANIENT,ONGC,0.7051512882674956
ADANIPORTS,ONGC,0.9329678142802943
APOLLOHOSP,ONGC,0.7955431027645579
ASIANPAINT,ONGC,-0.2396360929093897
AXISBANK,ONGC,0.6639914410503591
BAJAJ-AUTO,ONGC,0.8504366108603955
BAJAJFINSV,ONGC,0.18256009508606208
BAJFINANCE,ONGC,-0.5316579330588633
BEL,ONGC,0.8506908572894613
BHARTIARTL,ONGC,0.7915371237410318
BPCL,ONGC,0.932728117784019
BRITANNIA,ONGC,0.7102571185904292
CIPLA,ONGC,0.8840161786763105
COALINDIA,ONGC,0.961233550739585
DRREDDY,ONGC,0.9050261171923796
EICHERMOT,ONGC,0.7703437544365169
GRASIM,ONGC,0.8496228139848898
HCLTECH,ONGC,0.6148101234323806
HDFCBANK,ONGC,0.19802880304227308
HDFCLIFE,ONGC,0.2388374951274409
HEROMOTOCO,ONGC,0.8634405341511744
HINDALCO,ONGC,0.7237903318421088
HINDUNILVR,ONGC,0.3009792299619309
ICICIBANK,ONGC,0.7886995887806134
INDUSINDBK,ONGC,-0.2242506164133955
INFY,ONGC,0.649910442055893
ITC,ONGC,0.38980913775107023
JSWSTEEL,ONGC,0.6804280387466691
KOTAKBANK,ONGC,0.03587294175747478
LT,ONGC,0.7421453113739709
M&M,ONGC,0.7624893100232497
MARUTI,ONGC,0.8066520787409186
NESTLEIND,ONGC,0.32891149026740857
NTPC,ONGC,0.8888295558802178
ONGC,ONGC,1.0
POWERGRID,ONGC,0.9184348937663976
RELIANCE,ONGC,0.8746504638950221
SBILIFE,ONGC,0.7458609477639672
SBIN,ONGC,0.8795648621865768
SHRIRAMFIN,ONGC,0.7852791586359691
SUNPHARMA,ONGC,0.8332586847966346
TATACONSUM,ONGC,0.8366560873979235
TATAMOTORS,ONGC,0.9426335434580121
TATASTEEL,ONGC,0.7376868010614449
TCS,ONGC,0.862391476908867
TECHM,ONGC,0.6539117571534396
TITAN,ONGC,0.1583097601719777
TRENT,ONGC,0.7668380621464304
ULTRACEMCO,ONGC,0.797086019302516
WIPRO,ONGC,0.7475494240755226
ADANIENT,POWERGRID,0.6620560055644071
ADANIPORTS,POWERGRID,0.9426155087233016
APOLLOHOSP,POWERGRID,0.8309339088305266
ASIANPAINT,POWERGRID,-0.2661744491163857
AXISBANK,POWERGRID,0.8205244348952103
BAJAJ-AUTO,POWERGRID,0.9318575524547431
BAJAJFINSV,POWERGRID,0.29713319091268997
BAJFINANCE,POWERGRID,-0.454651083981582
BEL,POWERGRID,0.9578636657433829
BHARTIARTL,POWERGRID,0.9221917729902602
BPCL,POWERGRID,0.9346245934103493
BRITANNIA,POWERGRID,0.8022943596862335
CIPLA,POWERGRID,0.9228977175743728
COALINDIA,POWERGRID,0.9492457761513892
DRREDDY,POWERGRID,0.8566775179560204
EICHERMOT,POWERGRID,0.9110303741128192
GRASIM,POWERGRID,0.9460821658754356
HCLTECH,POWERGRID,0.6500005380682091
HDFCBANK,POWERGRID,0.4368425898529638
HDFCLIFE,POWERGRID,0.28813908910791836
HEROMOTOCO,POWERGRID,0.9388141784069186
HINDALCO,POWERGRID,0.8776407116189988
HINDUNILVR,POWERGRID,0.36976008240024866
ICICIBANK,POWERGRID,0.9260414623446445
INDUSINDBK,POWERGRID,-0.39073827845497217
INFY,POWERGRID,0.6765040933525177
ITC,POWERGRID,0.45430449930233363
